account_id,account_type,created_at,initial_balance
ACC000586,individual,2024-04-22,52327.43624917496
ACC000587,individual,2024-03-25,8735.937069790209
ACC000588,individual,2024-02-17,45189.58685490322
ACC000589,individual,2024-02-18,16585.242459428577
ACC000590,individual,2024-02-22,14161.740753612874
ACC000591,individual,2024-02-25,69040.63598003704
ACC000592,individual,2024-02-09,131622.1676739446
ACC000593,individual,2024-04-16,3159.7574851646204
ACC000594,company,2024-01-24,40112.1949197774
ACC000595,individual,2024-04-07,26300.26363258546
ACC000596,individual,2024-03-12,42526.492238479776
ACC000597,individual,2024-04-17,5226.44051578305
ACC000598,individual,2024-04-26,7447.8400609791315
ACC000599,individual,2024-02-02,11255.028380582096
ACC000600,individual,2024-01-23,27257.00329439565
ACC000601,individual,2024-03-17,10586.620327230106
ACC000602,individual,2024-02-23,15946.220339265335
ACC000603,individual,2024-02-22,50540.381154276416
ACC000604,individual,2024-02-18,170896.53930912566
ACC000605,individual,2024-03-18,47061.0163691757
ACC000606,individual,2024-03-18,52020.606834330494
ACC000607,individual,2024-03-20,18364.02662985502
ACC000608,individual,2024-02-18,9039.838586295975
ACC000609,individual,2024-04-11,15899.485151440014
ACC000610,individual,2024-02-29,20787.30512040776
ACC000611,company,2024-04-12,6904.041095956964
ACC000612,individual,2024-03-30,49767.66154182082
ACC000613,individual,2024-03-30,100654.64042433811
ACC000614,company,2024-03-05,24894.99167613312
ACC000615,company,2024-02-01,65125.66416080024
ACC000616,individual,2024-03-19,73749.69532782922
ACC000617,individual,2024-04-25,7827.1189936197125
ACC000618,company,2024-01-21,3874.585492931999
ACC000619,individual,2024-01-18,13372.881475754883
ACC000620,individual,2024-04-03,24242.987980968795
ACC000621,individual,2024-02-29,6659.956581552907
ACC000622,individual,2024-01-13,91328.99382226217
ACC000623,individual,2024-01-24,154631.71946131322
ACC000624,individual,2024-01-30,26349.29894801994
ACC000625,individual,2024-01-02,8251.932345453592
ACC000626,individual,2024-03-23,35821.206183263785
ACC000627,individual,2024-04-20,8226.037525927368
ACC000628,individual,2024-04-17,69085.04418195084
ACC000629,individual,2024-04-20,17475.73119814828
ACC000630,individual,2024-01-25,45581.30148161442
ACC000631,company,2024-02-19,54279.24806658209
ACC000632,individual,2024-01-14,37720.46309478316
ACC000633,individual,2024-01-06,131305.34001141245
ACC000634,individual,2024-03-16,26324.9678596756
ACC000635,individual,2024-03-24,13317.10639724323
ACC000636,individual,2024-03-27,2691.3829514910963
ACC000637,individual,2024-01-30,2244.0527550252996
ACC000638,individual,2024-01-30,42278.67518701464
ACC000639,individual,2024-02-07,18327.463312623506
ACC000640,individual,2024-02-27,9745.921737025605
ACC000641,individual,2024-04-03,7230.726766899753
ACC000642,individual,2024-02-10,46210.130904204
ACC000643,individual,2024-04-03,8237.605236737363
ACC000644,individual,2024-02-26,112494.65485998295
ACC000645,company,2024-02-05,231188.02413959938
ACC000646,individual,2024-03-04,8954.96304737277
ACC000647,individual,2024-04-22,43037.41555101614
ACC000648,company,2024-04-07,34201.39095795887
ACC000649,individual,2024-01-16,8203.787277348887
ACC000650,individual,2024-03-28,8250.358420635415
ACC000651,individual,2024-03-18,19485.166799575996
ACC000652,individual,2024-03-30,7055.837506594504
ACC000653,individual,2024-03-12,65595.1448644891
ACC000654,individual,2024-01-14,17221.079868381137
ACC000655,individual,2024-01-31,7182.276216952748
ACC000656,individual,2024-03-06,20151.02916217874
ACC000657,individual,2024-04-21,35116.391710498334
ACC000658,individual,2024-03-08,10673.852326884466
ACC000659,individual,2024-03-05,3001.624160681508
ACC000660,individual,2024-02-24,24993.417539527767
ACC000661,shell,2024-03-24,6522.4174921645335
ACC000662,individual,2024-03-18,9959.196423530562
ACC000663,individual,2024-02-09,35210.6956772493
ACC000664,individual,2024-01-25,12235.552159284724
ACC000665,individual,2024-01-25,19127.61178324917
ACC000666,individual,2024-01-03,94188.2858348715
ACC000667,individual,2024-03-09,15490.197208067595
ACC000668,individual,2024-04-11,166261.33598510845
ACC000669,individual,2024-04-27,46162.11157070343
ACC000670,individual,2024-01-26,8678.688468946284
ACC000671,company,2024-02-09,13679.400751760817
ACC000672,individual,2024-02-07,6231.405043213522
ACC000673,individual,2024-02-07,41666.65301307797
ACC000674,individual,2024-03-08,82827.43259938076
ACC000675,shell,2024-01-07,15392.045983416538
ACC000676,individual,2024-04-03,3424.1387049281116
ACC000677,individual,2024-01-30,31586.015999385247
ACC000678,shell,2024-04-29,9302.301330559325
ACC000679,company,2024-01-19,10821.941590417518
ACC000680,company,2024-04-12,30077.334669031603
ACC000681,individual,2024-02-04,75507.26232297305
ACC000682,individual,2024-04-13,46143.054402650574
ACC000683,individual,2024-02-02,33843.45776421737
ACC000684,company,2024-02-02,18821.36420347935
ACC000685,individual,2024-03-18,5881.481931729797
ACC000686,individual,2024-02-07,31192.785622091833
ACC000687,individual,2024-01-10,45149.29592949785
ACC000688,company,2024-02-26,12147.973605762614
ACC000689,individual,2024-01-28,15269.864704707219
ACC000690,individual,2024-03-18,66839.66188897111
ACC000691,individual,2024-04-09,14876.297894955376
ACC000692,individual,2024-02-07,16805.12790498475
ACC000693,individual,2024-01-16,20162.912641336945
ACC000694,individual,2024-01-21,42854.142034622324
ACC000695,individual,2024-04-01,29534.997770015758
ACC000696,individual,2024-04-06,27426.445755334153
ACC000697,individual,2024-01-06,100495.60890129376
ACC000698,individual,2024-02-10,14624.903541456182
ACC000699,individual,2024-01-15,8513.991064486936
ACC000700,individual,2024-04-17,61211.971048874664
ACC000701,individual,2024-01-03,27748.348395975136
ACC000702,individual,2024-02-12,12219.078288891953
ACC000703,individual,2024-02-16,15369.412103941957
ACC000704,individual,2024-04-08,6161.465739020825
ACC000705,shell,2024-01-14,27769.12810476029
ACC000706,individual,2024-03-06,5108.080435672363
ACC000707,company,2024-01-29,43565.81480230766
ACC000708,individual,2024-01-04,13063.786405286133
ACC000709,individual,2024-01-26,5464.179205972762
ACC000710,company,2024-04-24,65989.35939289379
ACC000711,individual,2024-01-12,210321.87782446799
ACC000712,individual,2024-01-02,34109.134757131345
ACC000713,individual,2024-01-17,16557.24689344902
ACC000714,individual,2024-02-04,8433.200670752223
ACC000715,company,2024-01-10,28619.243268432074
ACC000716,company,2024-04-21,41636.51240759828
ACC000717,shell,2024-03-26,22178.822064594613
ACC000718,individual,2024-04-14,53929.7699708194
ACC000719,individual,2024-02-12,100096.46877460233
ACC000720,company,2024-01-21,6249.844105774688
ACC000721,individual,2024-01-15,29556.21439440178
ACC000722,individual,2024-02-04,3283.509177217188
ACC000723,individual,2024-04-21,9759.05835932342
ACC000724,individual,2024-03-25,45245.7470990694
ACC000725,company,2024-03-25,21019.270202096814
ACC000726,individual,2024-03-25,4398.863893019505
ACC000727,company,2024-02-29,62938.36316537684
ACC000728,individual,2024-02-13,12794.442943729768
ACC000729,individual,2024-04-05,51579.89422617868
ACC000730,individual,2024-04-28,36778.98770242097
ACC000731,company,2024-01-05,9574.630458830768
ACC000732,individual,2024-04-12,52517.73062904772
ACC000733,individual,2024-03-13,30291.324797807516
ACC000734,individual,2024-04-26,26240.195231858383
ACC000735,company,2024-01-18,13792.065968132416
ACC000736,individual,2024-01-21,7312.028132144796
ACC000737,company,2024-03-12,14491.534585010213
ACC000738,individual,2024-04-17,14179.487448531028
ACC000739,individual,2024-04-25,51617.65110909355
ACC000740,individual,2024-04-07,4234.478427771195
ACC000741,individual,2024-03-14,95866.78878227384
ACC000742,individual,2024-02-20,101275.05564902554
ACC000743,individual,2024-02-10,11602.735839000068
ACC000744,individual,2024-01-24,89462.40951987941
ACC000745,company,2024-04-13,8057.979429267901
ACC000746,individual,2024-01-24,67990.65490457157
ACC000747,individual,2024-04-29,9704.460903166504
ACC000748,company,2024-04-05,61909.993460696714
ACC000749,individual,2024-04-29,5232.302819930566
ACC000750,individual,2024-04-06,65046.14880110856
ACC000751,company,2024-02-07,79903.95038203768
ACC000752,individual,2024-02-13,5066.608694531688
ACC000753,individual,2024-02-26,127677.06726143081
ACC000754,individual,2024-04-29,60991.90940931549
ACC000755,company,2024-04-24,2986.9495307412944
ACC000756,individual,2024-02-28,13494.530457309287
ACC000757,individual,2024-04-22,62168.3810158883
ACC000758,company,2024-02-03,45392.92849377365
ACC000759,company,2024-03-15,24631.652205338476
ACC000760,individual,2024-04-04,55712.76923935526
ACC000761,individual,2024-03-22,9190.915392258517
ACC000762,individual,2024-01-23,23094.804094013645
ACC000763,individual,2024-03-26,9456.132972638909
ACC000764,individual,2024-02-12,25205.292218520306
ACC000765,individual,2024-03-22,59935.901272408795
ACC000766,company,2024-02-09,48125.16401227776
ACC000767,company,2024-02-16,27526.094855083054
ACC000768,individual,2024-02-10,59260.23286074635
ACC000769,company,2024-02-16,65393.49147464873
ACC000770,individual,2024-04-12,132896.0963538999
ACC000771,company,2024-01-20,70789.65863582342
ACC000772,individual,2024-03-17,42464.47054389134
ACC000773,individual,2024-04-18,56055.152697172955
ACC000774,company,2024-03-05,28100.971123403204
ACC000775,individual,2024-04-25,16648.086552064684
ACC000776,individual,2024-03-08,52449.64403769579
ACC000777,individual,2024-01-24,46963.42262695684
ACC000778,individual,2024-04-09,29494.387579129616
ACC000779,individual,2024-02-05,18131.495824621776
ACC000780,individual,2024-02-14,17153.304975213956
ACC000781,individual,2024-01-02,14636.73102968436
ACC000782,individual,2024-01-28,77319.99166974194
ACC000783,individual,2024-01-26,71569.69137329179
ACC000784,individual,2024-01-23,68562.56032413308
ACC000785,company,2024-03-19,7693.579337763633
ACC000786,individual,2024-02-05,15378.24550931319
ACC000787,individual,2024-03-31,17027.904613739756
ACC000788,individual,2024-01-06,12014.331764338509
ACC000789,company,2024-02-04,141859.8813831147
ACC000790,individual,2024-04-12,32874.89105470803
ACC000791,individual,2024-02-07,30595.529787823143
ACC000792,individual,2024-02-04,13822.868877358926
ACC000793,individual,2024-04-09,52161.0844462362
ACC000794,individual,2024-03-14,197113.85001800125
ACC000795,company,2024-04-03,23883.68866762873
ACC000796,company,2024-02-22,17439.363468919782
ACC000797,individual,2024-04-14,20118.898118090317
ACC000798,individual,2024-02-07,15961.710982981711
ACC000799,company,2024-04-02,21963.42690436525
ACC000800,individual,2024-04-25,11950.471209634634
ACC000801,individual,2024-02-28,9076.565670348042
ACC000802,individual,2024-02-12,21563.577475919854
ACC000803,individual,2024-04-12,23887.213718708263
ACC000804,individual,2024-04-23,16762.263807513285
ACC000805,individual,2024-01-04,94558.90817459684
ACC000806,company,2024-01-05,33372.605583553865
ACC000807,company,2024-03-08,46279.67449130047
ACC000808,individual,2024-04-09,47525.53125771759
ACC000809,individual,2024-02-14,24456.36886065124
ACC000810,shell,2024-03-20,27409.67863897157
ACC000811,company,2024-01-25,9319.202246605984
ACC000812,individual,2024-03-18,42445.78299893243
ACC000813,company,2024-01-11,15782.946572833358
ACC000814,company,2024-01-29,11617.276449236831
ACC000815,individual,2024-02-03,80980.6881554761
ACC000816,individual,2024-03-26,5812.458709996826
ACC000817,individual,2024-01-14,122893.79126271995
ACC000818,individual,2024-04-29,113542.29121849492
ACC000819,individual,2024-01-24,17637.082583987038
ACC000820,company,2024-02-28,131294.61920635635
ACC000821,individual,2024-02-08,9060.298687549002
ACC000822,individual,2024-01-26,59521.26630166796
ACC000823,individual,2024-02-12,22399.6281175435
ACC000824,individual,2024-02-05,3617.7447956306232
ACC000825,company,2024-02-08,11719.261438063859
ACC000826,individual,2024-03-01,18499.46903741843
ACC000827,individual,2024-01-16,48002.401106892954
ACC000828,individual,2024-04-11,13669.4348897593
ACC000829,individual,2024-02-28,16761.749945188905
ACC000830,individual,2024-04-05,37834.77083687404
ACC000831,individual,2024-01-06,35885.765860088795
ACC000832,individual,2024-04-07,20095.96674252006
ACC000833,individual,2024-02-25,16271.24263008733
ACC000834,individual,2024-01-08,56348.25003059501
ACC000835,individual,2024-04-03,16180.03493357833
ACC000836,company,2024-01-27,6705.034737480351
ACC000837,individual,2024-03-11,14847.68961434694
ACC000838,individual,2024-01-27,38056.10019121291
ACC000839,individual,2024-03-29,18971.808407658937
ACC000840,individual,2024-04-29,13322.852564175635
ACC000841,individual,2024-02-15,6280.449911862463
ACC000842,individual,2024-02-10,19073.65492989482
ACC000843,shell,2024-03-19,27664.709367446834
ACC000844,individual,2024-01-25,8043.467800305692
ACC000845,individual,2024-03-26,18227.976558232032
ACC000846,individual,2024-01-18,7376.867416604291
ACC000847,shell,2024-01-12,19364.98270379113
ACC000848,individual,2024-03-27,123685.25630841817
ACC000849,individual,2024-02-20,26152.845405902728
ACC000850,individual,2024-04-18,4529.770861529646
ACC000851,individual,2024-02-08,30672.761069461016
ACC000852,individual,2024-03-29,81782.14178699563
ACC000853,company,2024-01-10,5518.953228442927
ACC000854,individual,2024-04-03,7742.708050236926
ACC000855,individual,2024-03-14,28519.64644191142
ACC000856,individual,2024-04-07,20188.825703814593
ACC000857,individual,2024-04-19,73951.84154267216
ACC000858,individual,2024-03-17,18386.33394429412
ACC000859,individual,2024-02-23,50284.26574935504
ACC000860,company,2024-01-29,101529.35654731031
ACC000861,individual,2024-04-11,9250.294327825692
ACC000862,individual,2024-02-10,46521.612813333944
ACC000863,individual,2024-04-18,14752.068178480742
ACC000864,individual,2024-01-09,2403.699408016568
ACC000865,individual,2024-03-03,35467.633876980384
ACC000866,individual,2024-03-17,40112.40974636045
ACC000867,individual,2024-02-06,4678.614516368214
ACC000868,company,2024-01-14,13989.618314210351
ACC000869,company,2024-04-10,11813.460055056896
ACC000870,individual,2024-03-13,49512.86164889828
ACC000871,individual,2024-03-12,4678.854370904015
ACC000872,individual,2024-02-08,24508.096327162646
ACC000873,individual,2024-02-09,2122.4080950595953
ACC000874,individual,2024-02-23,32193.175973218324
ACC000875,individual,2024-01-03,24962.474699930313
ACC000876,individual,2024-02-24,13214.09566200297
ACC000877,individual,2024-04-29,91885.38144863902
ACC000878,individual,2024-04-20,1598.5465584706737
ACC000879,individual,2024-04-13,21630.185033786125
ACC000880,individual,2024-02-02,72955.03406401508
ACC000881,individual,2024-04-05,25054.4961924503
ACC000882,individual,2024-03-11,86341.54364807217
ACC000883,individual,2024-01-19,14036.642887546324
ACC000884,company,2024-02-03,18635.795378092706
ACC000885,individual,2024-03-18,75603.4300159672
ACC000886,individual,2024-02-19,53882.107288046966
ACC000887,individual,2024-02-16,242620.38718103024
ACC000888,individual,2024-02-15,24411.67516607562
ACC000889,individual,2024-02-25,26909.816534118683
ACC000890,individual,2024-02-26,13885.493276655456
ACC000891,company,2024-03-23,17960.78794081431
ACC000892,company,2024-02-20,64735.53541891652
ACC000893,individual,2024-02-23,22020.621372342364
ACC000894,individual,2024-03-30,9825.226661911498
ACC000895,individual,2024-03-21,15122.639197524062
ACC000896,individual,2024-04-27,20124.060435279385
ACC000897,company,2024-01-28,10482.775193629723
ACC000898,individual,2024-01-19,13933.354609536082
ACC000899,individual,2024-01-27,8104.7509436539585
ACC000900,individual,2024-02-17,14434.770576442977
ACC000901,individual,2024-04-25,70700.58674811067
ACC000902,individual,2024-01-19,23118.522042192624
ACC000903,individual,2024-04-06,258156.01582557615
ACC000904,individual,2024-02-20,10261.297851877856
ACC000905,company,2024-01-07,35792.53014103256
ACC000906,company,2024-01-29,27507.27581031355
ACC000907,individual,2024-04-28,42211.142786109674
