account_id,in_degree,out_degree,pagerank,clustering,cycle_presence
ACC001485,9,9,5.755048701131591e-05,0.0,1
ACC002713,19,9,0.00010910378722542325,0.0,1
ACC003340,10,6,5.256971701372378e-05,0.008333333333333333,1
ACC003473,9,11,4.8289533279177597e-05,0.0,1
ACC003648,13,9,6.990996575244707e-05,0.004329004329004329,1
ACC004934,10,6,6.846080734285439e-05,0.0,1
ACC006224,10,9,7.655547944179651e-05,0.0,1
ACC007916,8,12,6.521283372278471e-05,0.0,1
ACC008059,11,8,3.3180716962554725e-05,0.0,1
ACC008250,13,7,5.415816242947818e-05,0.0,1
ACC009234,14,10,5.245041959434145e-05,0.0,1
ACC009638,11,8,5.7921709812610764e-05,0.0,1
ACC009685,13,11,5.29024146870451e-05,0.0,1
ACC000043,8,10,6.507810663631426e-05,0.0,1
ACC001295,18,5,7.589459757569296e-05,0.0,1
ACC001493,14,11,0.00010124990484625036,0.0,1
ACC001840,16,9,6.635243671981414e-05,0.0,1
ACC002734,13,10,6.196732665358402e-05,0.003952569169960474,1
ACC002934,14,9,6.428886917055819e-05,0.0,1
ACC004248,14,7,7.924852388713955e-05,0.0,1
ACC004340,16,13,0.00010589834023823065,0.0,1
ACC005210,15,11,8.10504879539313e-05,0.009230769230769232,1
ACC006247,8,7,4.9850882620890605e-05,0.0,1
ACC007315,9,8,9.896781710567916e-05,0.007352941176470588,1
ACC000044,8,10,8.994517387350535e-05,0.0,1
ACC000156,12,6,4.977413574486844e-05,0.0,1
ACC001478,10,6,6.112724699768923e-05,0.0,1
ACC001811,10,7,5.357936876680667e-05,0.0,1
ACC002615,15,8,0.00010628379262498381,0.0,1
ACC002861,15,11,9.391892831798077e-05,0.0,1
ACC005264,7,7,2.5712750496484695e-05,0.0,1
ACC006082,15,6,7.86003187400109e-05,0.0,1
ACC006207,14,18,8.093667554621074e-05,0.0,1
ACC007152,14,9,9.529165668250978e-05,0.0,1
ACC008800,9,12,6.51564031874677e-05,0.0,1
ACC000045,8,11,4.448475216661638e-05,0.005847953216374269,1
ACC001680,10,13,7.869445689603643e-05,0.0,1
ACC002878,12,2,8.046950362934048e-05,0.0,1
ACC003520,16,15,0.00010012674870143652,0.002150537634408602,1
ACC003715,12,12,9.820489849613592e-05,0.007246376811594203,1
ACC004861,16,9,7.815641823262636e-05,0.0,1
ACC005952,13,14,0.00035168416789283104,0.008547008547008548,1
ACC006051,9,7,7.500469381028837e-05,0.008333333333333333,1
ACC007146,11,7,6.970344136225861e-05,0.0,1
ACC007349,11,13,6.606907906444844e-05,0.0036231884057971015,1
ACC007371,12,12,0.0005189851555259341,0.0,1
ACC008334,10,7,4.67176868061948e-05,0.0,1
ACC000046,7,10,6.308160400161736e-05,0.0,1
ACC003443,11,14,5.776375317817456e-05,0.0,1
ACC004249,8,7,3.221142726666453e-05,0.0,1
ACC004470,13,9,6.575966770965397e-05,0.0,1
ACC004761,13,10,0.00044414052885518673,0.0,1
ACC006532,13,10,7.909862572543137e-05,0.0,1
ACC007178,182,9,0.005628110971610258,0.0017822333611807297,1
ACC007222,11,8,6.416932747317369e-05,0.005847953216374269,1
ACC007838,6,13,3.557984572245607e-05,0.0,1
ACC007839,16,9,9.631608097015119e-05,0.0033333333333333335,1
ACC008770,8,11,0.0002943977400665455,0.0,1
ACC000047,3,12,2.3299687171481188e-05,0.0,1
ACC001108,13,9,6.903478773491948e-05,0.0,1
ACC001586,9,11,4.590407288639062e-05,0.005263157894736842,1
ACC001614,11,11,8.020388807967771e-05,0.0,1
ACC002279,10,11,0.00012223918160142534,0.004761904761904762,1
ACC003762,13,9,6.612615745150119e-05,0.008658008658008658,1
ACC004052,7,6,2.5345395624549846e-05,0.0,1
ACC004458,11,8,7.485446196147867e-05,0.0,1
ACC007310,12,10,0.00023663818168449992,0.004329004329004329,1
ACC007591,16,13,5.876145975923959e-05,0.0049261083743842365,1
ACC000048,7,10,0.00010325424924254851,0.0,1
ACC000674,8,9,5.3232492035916366e-05,0.0,1
ACC001513,10,12,7.515801259047897e-05,0.0,1
ACC002846,7,10,5.9434724746240784e-05,0.0,1
ACC003754,17,13,0.00013325924370797914,0.004597701149425287,1
ACC005638,7,8,7.716807836440241e-05,0.0,1
ACC008600,11,10,5.40819399883545e-05,0.0,1
ACC009386,18,11,0.00019733545531855595,0.0024630541871921183,1
ACC009409,14,5,0.00015593518057311639,0.0,1
ACC009997,16,12,0.00012532960929972076,0.0026455026455026454,1
ACC000049,9,14,5.241180737896345e-05,0.0,1
ACC001076,8,10,4.943792179015443e-05,0.0,1
ACC003624,16,5,0.0004000614444311807,0.004761904761904762,1
ACC003824,8,13,4.010475645254127e-05,0.009523809523809525,1
ACC004351,14,10,5.950107022221263e-05,0.007246376811594203,1
ACC004628,11,12,5.4717573300550104e-05,0.0,1
ACC004940,6,12,3.574585800268415e-05,0.0,1
ACC005217,8,9,9.187301481893524e-05,0.0,1
ACC005927,11,14,7.884953150856544e-05,0.0,1
ACC006521,12,14,6.577931901859096e-05,0.003076923076923077,1
ACC006862,9,7,8.494925373681074e-05,0.016666666666666666,1
ACC008332,13,9,7.16703351702431e-05,0.0,1
ACC009039,7,4,8.380942950409082e-05,0.0,1
ACC009118,13,9,5.870395957436961e-05,0.0,1
ACC009530,14,6,5.636777499216965e-05,0.005263157894736842,1
ACC000050,11,10,0.00018637969621143198,0.0,1
ACC000064,18,9,0.00012696586998936125,0.005698005698005698,1
ACC000813,20,11,0.0001144204265211725,0.004301075268817204,1
ACC000872,8,18,8.077471807151311e-05,0.006153846153846154,1
ACC003562,5,12,2.683144926609249e-05,0.014705882352941176,1
ACC005148,9,9,5.7100560701859534e-05,0.006535947712418301,1
ACC005535,16,12,6.266608057851798e-05,0.005291005291005291,1
ACC006564,13,12,0.00024381757826881344,0.0,1
ACC006954,6,12,4.23412780202383e-05,0.006535947712418301,1
ACC008474,6,11,3.5663421808624894e-05,0.0,1
ACC008986,8,15,4.973431246060185e-05,0.0,1
ACC000051,9,12,0.0009598363150895004,0.0,1
ACC000182,10,11,0.0002669821661311141,0.004761904761904762,1
ACC001801,8,6,6.695369751141738e-05,0.0,1
ACC002100,10,4,4.449576041556654e-05,0.0,1
ACC002398,14,9,0.00013500545770417388,0.007905138339920948,1
ACC003353,13,12,7.116633978033352e-05,0.0,1
ACC004059,13,17,7.299553223800004e-05,0.0022988505747126436,1
ACC005004,8,10,6.586908995639478e-05,0.0,1
ACC005278,14,10,0.0009701672764112403,0.0,1
ACC006372,10,13,5.166819155596024e-05,0.003952569169960474,1
ACC006479,7,9,4.789873291285956e-05,0.0,1
ACC006487,12,13,7.661894506824113e-05,0.0033333333333333335,1
ACC009633,14,13,0.00035999946030904745,0.005698005698005698,1
ACC000052,13,18,6.914120382260585e-05,0.002150537634408602,1
ACC000213,13,5,5.79034724383967e-05,0.0,1
ACC000377,9,10,5.3560534966266695e-05,0.0,1
ACC000426,14,14,7.65131289072049e-05,0.0,1
ACC000500,11,12,6.496817543061741e-05,0.0,1
ACC001263,7,11,2.8450826869687402e-05,0.0,1
ACC001282,8,10,4.589669316056829e-05,0.0,1
ACC001831,15,5,9.021379252855088e-05,0.0,1
ACC002186,15,6,9.42392673302079e-05,0.0,1
ACC003691,11,6,8.621013199656567e-05,0.0,1
ACC004125,9,14,4.155669839964183e-05,0.0,1
ACC005584,6,7,3.2597824133144886e-05,0.0,1
ACC006690,8,8,3.303577299991607e-05,0.0,1
ACC007195,14,12,6.868691017178008e-05,0.0,1
ACC007345,10,10,5.2967869921050135e-05,0.0,1
ACC008962,10,6,6.647179467975225e-05,0.0,1
ACC009099,12,10,8.745191748331706e-05,0.004329004329004329,1
ACC009814,14,10,5.5256208038259424e-05,0.007246376811594203,1
ACC000053,10,7,7.659053923686298e-05,0.0,1
ACC000234,9,8,4.9014637197843055e-05,0.007352941176470588,1
ACC000761,12,14,7.849852602233224e-05,0.0,1
ACC001090,13,8,7.011489419169523e-05,0.0,1
ACC001962,16,3,8.100673403520154e-05,0.0,1
ACC002828,10,15,0.00010084407930174328,0.0,1
ACC005458,11,18,0.00017482366858651856,0.0024630541871921183,1
ACC000054,10,11,0.00035699034808516606,0.0,1
ACC000267,13,5,5.8647246766096126e-05,0.006535947712418301,1
ACC001910,12,10,7.648571358194361e-05,0.0,1
ACC003411,9,11,5.4126685458028327e-05,0.0,1
ACC004081,16,11,0.000400874183608232,0.002849002849002849,1
ACC005917,7,11,4.569640242612124e-05,0.0,1
ACC005959,11,10,6.46276856020793e-05,0.0,1
ACC006205,13,15,5.726825961227791e-05,0.0,1
ACC006298,10,12,0.00035629546871692456,0.004329004329004329,1
ACC007116,9,10,6.946889719733832e-05,0.0,1
ACC009280,8,8,2.8777331502019675e-05,0.0,1
ACC000055,9,6,7.408168925483422e-05,0.0,1
ACC000745,15,7,0.00044584327772643557,0.008658008658008658,1
ACC001261,8,9,3.218524526609271e-05,0.007352941176470588,1
ACC002208,5,10,2.7987070189868513e-05,0.0,1
ACC002413,11,10,9.452937613578375e-05,0.0,1
ACC006884,8,9,6.550424827432225e-05,0.0,1
ACC007189,15,10,7.275809152890613e-05,0.0033333333333333335,1
ACC000056,12,11,0.00015253777964750718,0.011857707509881422,1
ACC000149,10,14,7.034442959784138e-05,0.0036231884057971015,1
ACC000293,11,6,9.097354601016384e-05,0.0,1
ACC000671,11,9,5.7803112539274566e-05,0.0,1
ACC001970,9,13,3.767239714714944e-05,0.008658008658008658,1
ACC002303,13,9,6.0871057103257304e-05,0.0,1
ACC003228,8,9,4.59000490655036e-05,0.0,1
ACC006573,8,5,3.294039216477915e-05,0.01282051282051282,1
ACC007776,13,7,0.00033917267603996077,0.005263157894736842,1
ACC007822,107,8,0.0020608013872122845,0.0012204424103737605,1
ACC009420,12,15,9.59891683055527e-05,0.005698005698005698,1
ACC000057,8,9,0.0005653930750139637,0.0,1
ACC000237,7,8,0.0001464284691199355,0.0,1
ACC002420,14,6,0.00010461315817380824,0.005263157894736842,1
ACC005233,10,5,0.00011258935677015822,0.0,1
ACC005243,16,11,0.00013106201476665352,0.005698005698005698,1
ACC006792,14,8,6.144102004956044e-05,0.0,1
ACC007190,12,7,5.161246265448644e-05,0.005847953216374269,1
ACC008666,5,13,4.6993293409035155e-05,0.0,1
ACC000058,12,11,6.694543818775486e-05,0.0,1
ACC000838,13,8,6.97503338096839e-05,0.004761904761904762,1
ACC001555,9,6,6.268137162131025e-05,0.0,1
ACC001735,7,11,3.790960452981033e-05,0.0,1
ACC002431,11,10,6.75013828467545e-05,0.0,1
ACC003594,9,13,0.00024167243899892577,0.0,1
ACC005074,5,13,2.4670457503420645e-05,0.0,1
ACC006117,15,11,8.470095403595709e-05,0.0,1
ACC006876,12,19,6.424066748121174e-05,0.0,1
ACC000059,10,12,5.5533818204605236e-05,0.0,1
ACC002053,7,5,4.138471417107275e-05,0.0,1
ACC002142,13,9,6.950724046974105e-05,0.0,1
ACC003709,11,15,7.363123343423677e-05,0.0,1
ACC004600,9,11,6.079463296240863e-05,0.005263157894736842,1
ACC004928,6,13,4.099457357182039e-05,0.005847953216374269,1
ACC005350,15,12,0.00010489153545658838,0.0,1
ACC006499,13,4,5.7157791638322544e-05,0.007352941176470588,1
ACC006898,10,9,5.749507975015714e-05,0.0,1
ACC007103,16,8,8.729974364964717e-05,0.0,1
ACC009527,9,7,5.355907241892998e-05,0.0,1
ACC009752,10,9,0.00015776641102846964,0.011695906432748537,1
ACC000060,10,15,0.0002647290809044918,0.0033333333333333335,1
ACC001139,14,6,6.193703911999317e-05,0.015789473684210527,1
ACC001219,12,12,6.643479593323285e-05,0.0,1
ACC001813,10,10,5.6391121619552065e-05,0.005263157894736842,1
ACC002212,10,11,5.55312881838146e-05,0.004761904761904762,1
ACC002765,6,17,2.927726550366615e-05,0.003952569169960474,1
ACC003009,12,10,9.094962270672959e-05,0.004329004329004329,1
ACC003035,17,12,6.139728622540126e-05,0.0,1
ACC003054,13,18,0.00020554680519655461,0.0022988505747126436,1
ACC003654,7,11,0.0002602647607320843,0.006535947712418301,1
ACC006453,11,13,5.382684246103278e-05,0.0036231884057971015,1
ACC007381,8,11,6.933239653409257e-05,0.0,1
ACC008504,10,7,6.130573671702268e-05,0.0,1
ACC009044,13,10,6.794527023495642e-05,0.007905138339920948,1
ACC009076,6,6,2.3103878147114133e-05,0.030303030303030304,1
ACC009141,7,5,2.8534807369681386e-05,0.0,1
ACC000061,8,12,5.4740744032910763e-05,0.005263157894736842,1
ACC001479,13,12,6.403316640881314e-05,0.0,1
ACC001930,11,7,5.331228264488919e-05,0.006535947712418301,1
ACC002103,6,15,2.808195389669496e-05,0.0,1
ACC003089,10,7,0.00044037790831164355,0.0,1
ACC004401,12,9,0.0001523123482426657,0.004761904761904762,1
ACC005696,9,10,7.842002703633286e-05,0.005847953216374269,1
ACC006013,11,11,4.659714306320562e-05,0.004329004329004329,1
ACC006444,10,6,0.00015778583906020851,0.008333333333333333,1
ACC007083,15,8,8.617089524022537e-05,0.0,1
ACC007361,16,6,0.00012680298407566877,0.0,1
ACC007605,11,14,0.00036297143999323647,0.0033333333333333335,1
ACC009597,5,7,3.720588313519118e-05,0.0,1
ACC000062,11,13,5.3009000219675495e-05,0.010869565217391304,1
ACC000594,9,13,4.3824753988561845e-05,0.0,1
ACC002814,15,13,9.678762171897073e-05,0.005291005291005291,1
ACC003105,9,11,6.296709854902577e-05,0.0,1
ACC003324,8,12,5.316878571599761e-05,0.005263157894736842,1
ACC004056,10,18,0.00010237079742361928,0.005291005291005291,1
ACC004230,17,12,6.872272615350355e-05,0.0024630541871921183,1
ACC004479,11,12,6.338924568282357e-05,0.0,1
ACC005227,10,9,0.00018910665764599322,0.0,1
ACC005547,14,13,6.267317522525309e-05,0.002849002849002849,1
ACC006018,13,17,9.313476483580967e-05,0.006896551724137931,1
ACC006672,14,12,0.0004352971734914866,0.0,1
ACC007510,12,11,4.864481548860664e-05,0.0,1
ACC009713,8,9,3.8391396065623954e-05,0.0,1
ACC000063,17,9,9.288731397755424e-05,0.003076923076923077,1
ACC001193,11,13,5.6850352066388466e-05,0.0036231884057971015,1
ACC002383,7,11,7.050041416776557e-05,0.006535947712418301,1
ACC002761,13,13,0.00013583958485031307,0.003076923076923077,1
ACC002914,8,8,5.542908923184103e-05,0.0,1
ACC003582,6,12,3.764966663712946e-05,0.0,1
ACC008868,9,15,6.194156718686805e-05,0.0,1
ACC009572,11,9,5.198668138715471e-05,0.0,1
ACC009774,12,7,8.571123533219792e-05,0.011695906432748537,1
ACC002148,11,8,0.0014858553202482586,0.0,1
ACC005012,12,17,7.495160249104771e-05,0.0024630541871921183,1
ACC005182,10,8,8.174152302877637e-05,0.006535947712418301,1
ACC005866,12,15,8.21574057230744e-05,0.002849002849002849,1
ACC007380,7,13,6.680208465446545e-05,0.0,1
ACC007923,13,10,0.0003700896342685682,0.0,1
ACC008520,9,12,5.127980283058765e-05,0.0,1
ACC008707,13,14,8.544084238235354e-05,0.002849002849002849,1
ACC009846,10,6,5.0768062449360874e-05,0.0,1
ACC000065,9,8,5.254858252768341e-05,0.0,1
ACC000532,13,15,5.1229992603607686e-05,0.0026455026455026454,1
ACC000810,10,5,5.376943922887026e-05,0.0,1
ACC004798,16,7,6.780220626331719e-05,0.0,1
ACC004900,9,8,8.454868160843142e-05,0.0,1
ACC006394,14,7,8.779979629914585e-05,0.004761904761904762,1
ACC008302,11,12,6.636584007943578e-05,0.003952569169960474,1
ACC009700,7,12,4.968488536976183e-05,0.0,1
ACC000066,8,13,3.670605054016584e-05,0.004761904761904762,1
ACC000220,9,18,7.412255959413053e-05,0.0,1
ACC000286,15,7,8.550453552539607e-05,0.0,1
ACC001536,10,10,5.273907831268047e-05,0.0,1
ACC004134,12,11,7.835677879707626e-05,0.003952569169960474,1
ACC004173,11,10,0.00010496691015158615,0.0,1
ACC004218,8,12,8.351383542642654e-05,0.0,1
ACC004299,12,9,5.280134320975023e-05,0.0,1
ACC004392,11,12,3.774331008012226e-05,0.003952569169960474,1
ACC004630,8,6,3.729753744766359e-05,0.0,1
ACC005019,19,10,9.344833154111149e-05,0.007389162561576354,1
ACC007997,13,7,9.186485897058601e-05,0.010526315789473684,1
ACC008090,10,14,0.00015844210913684893,0.0,1
ACC000067,11,11,8.235664009737149e-05,0.0,1
ACC001999,13,12,9.005925781672106e-05,0.0,1
ACC002179,8,5,4.836323887257058e-05,0.0,1
ACC003176,12,15,8.41929371942677e-05,0.0,1
ACC005235,14,6,9.960104009550837e-05,0.0,1
ACC005901,13,17,0.0014072809615425152,0.006896551724137931,1
ACC007405,13,12,7.564498541701423e-05,0.0,1
ACC007425,12,8,0.0003530371170034041,0.0,1
ACC007558,9,9,0.0001247063942812742,0.0,1
ACC008279,6,8,4.505243766545316e-05,0.0,1
ACC009481,7,11,4.87841682187356e-05,0.006535947712418301,1
ACC009874,10,11,4.9721556224151645e-05,0.004761904761904762,1
ACC000068,11,5,9.609688864823408e-05,0.0,1
ACC003063,11,12,7.273920552425543e-05,0.0,1
ACC006333,13,7,7.433956335085043e-05,0.015789473684210527,1
ACC008444,20,11,0.00010975011539297818,0.002150537634408602,1
ACC000069,11,14,5.676122017287685e-05,0.0,1
ACC000829,14,12,5.947049357259486e-05,0.0,1
ACC001086,7,13,7.174445403851411e-05,0.005263157894736842,1
ACC001538,9,8,7.77084446163812e-05,0.0,1
ACC003444,14,8,0.0002662453809375923,0.008658008658008658,1
ACC004265,7,6,3.8765849555022094e-05,0.0,1
ACC004471,11,7,6.511862770759401e-05,0.0,1
ACC005609,7,5,5.7830964244770435e-05,0.0,1
ACC007655,6,10,4.0240334430572225e-05,0.0,1
ACC008252,14,11,5.40696120075495e-05,0.0,1
ACC009502,11,7,0.00010317305783808069,0.006535947712418301,1
ACC009617,11,10,7.773628402027891e-05,0.004761904761904762,1
ACC009937,10,13,5.299899192457792e-05,0.0,1
ACC000070,9,10,9.02740615740499e-05,0.0,1
ACC001770,18,8,0.00027306126360598237,0.0,1
ACC003552,12,13,7.869757231448933e-05,0.0033333333333333335,1
ACC004176,12,14,5.315093456316602e-05,0.003076923076923077,1
ACC004786,10,8,4.945670568068537e-05,0.0,1
ACC005114,8,9,4.510240183301579e-05,0.0,1
ACC005920,10,11,3.982767077282524e-05,0.0,1
ACC006312,12,9,9.570818792742461e-05,0.0,1
ACC007728,12,8,6.233631708990423e-05,0.005263157894736842,1
ACC008865,8,7,5.719867289829926e-05,0.0,1
ACC000071,16,11,0.000233570370224191,0.005698005698005698,1
ACC000176,14,12,8.427078648739037e-05,0.003076923076923077,1
ACC000946,6,15,4.487060932345029e-05,0.004761904761904762,1
ACC001358,10,8,5.802925485379866e-05,0.0,1
ACC003901,10,13,4.5588710159536575e-05,0.0,1
ACC006144,12,10,8.727759590776863e-05,0.0,1
ACC006493,9,4,7.69014709376474e-05,0.01282051282051282,1
ACC007377,9,8,3.357444078438607e-05,0.0,1
ACC008344,8,10,2.9657672481268985e-05,0.0,1
ACC008689,12,12,0.0002427362028012496,0.0036231884057971015,1
ACC008814,9,12,0.0006569324719868112,0.004761904761904762,1
ACC009614,6,14,5.65612371060772e-05,0.0,1
ACC000072,10,14,9.843972785930179e-05,0.007246376811594203,1
ACC000351,18,10,0.0001415229960467157,0.0026455026455026454,1
ACC001727,8,14,5.244655104514444e-05,0.004329004329004329,1
ACC003902,8,17,5.370630888500997e-05,0.0033333333333333335,1
ACC004424,9,10,5.705566690888196e-05,0.0,1
ACC005427,201,11,0.005705671759553781,0.0020566931950281677,1
ACC005729,8,8,0.0003892713288858963,0.0,1
ACC005749,14,10,8.110440983482122e-05,0.0,1
ACC006877,11,17,4.621297313513571e-05,0.0,1
ACC007664,10,15,6.383987026211167e-05,0.0033333333333333335,1
ACC008849,16,13,0.00024196869971368013,0.0024630541871921183,1
ACC009179,8,13,5.460399791480137e-05,0.0,1
ACC009480,13,8,0.00012076838334105429,0.0,1
ACC009991,11,6,5.0486108340871245e-05,0.0,1
ACC000073,9,7,5.32528593675705e-05,0.0,1
ACC001196,10,11,5.877943075690653e-05,0.0,1
ACC004455,9,4,5.5872094157186086e-05,0.0,1
ACC006281,11,13,5.9039879285755936e-05,0.0036231884057971015,1
ACC006352,9,16,4.814263344463913e-05,0.0033333333333333335,1
ACC007196,16,5,7.768212240046848e-05,0.0,1
ACC009318,5,14,3.560761331146561e-05,0.0,1
ACC009495,14,11,0.00010669982501918558,0.0,1
ACC000074,9,5,4.947016745633044e-05,0.0,1
ACC004503,11,6,9.21772599290808e-05,0.0,1
ACC005605,8,14,0.00011133606479665757,0.0,1
ACC008524,8,11,6.82354897034549e-05,0.0,1
ACC000075,5,8,4.1892398041460386e-05,0.0,1
ACC000132,5,9,3.322779109008412e-05,0.0,1
ACC000259,9,11,3.502446721713014e-05,0.0,1
ACC002199,13,6,0.0001383117667236369,0.0,1
ACC002380,13,13,0.00011489288972270152,0.003076923076923077,1
ACC003631,8,19,3.5870135739805206e-05,0.005698005698005698,1
ACC004689,8,10,9.704631916808403e-05,0.006535947712418301,1
ACC006568,9,13,3.997555441659746e-05,0.004329004329004329,1
ACC009912,12,12,9.65900172951616e-05,0.0,1
ACC000076,8,6,6.525616409600931e-05,0.0,1
ACC001568,12,11,6.264331737068704e-05,0.0,1
ACC004706,9,13,6.616617458664903e-05,0.004329004329004329,1
ACC005133,11,10,0.00022470444066886115,0.010526315789473684,1
ACC005669,6,8,4.37386059518814e-05,0.01098901098901099,1
ACC006396,10,14,7.255568946090124e-05,0.0,1
ACC007874,10,12,3.72312927428584e-05,0.004329004329004329,1
ACC000077,3,10,3.2279588808768514e-05,0.0,1
ACC001533,9,10,5.467959871777916e-05,0.005847953216374269,1
ACC001916,17,7,9.981570215315226e-05,0.0,1
ACC002097,10,8,5.6261647971575785e-05,0.006535947712418301,1
ACC004304,12,13,7.525161623416338e-05,0.0,1
ACC004752,14,8,7.687170157654571e-05,0.004329004329004329,1
ACC005324,7,5,2.8483464429288777e-05,0.0,1
ACC007493,6,8,6.706576492326288e-05,0.0,1
ACC007527,12,8,0.00011828180870880558,0.010526315789473684,1
ACC008083,12,9,6.77914275443628e-05,0.0,1
ACC000974,16,12,0.0001077029455442055,0.007936507936507936,1
ACC002830,9,7,3.3062641496470415e-05,0.0,1
ACC003067,7,10,3.554778017137693e-05,0.0,1
ACC003547,18,11,0.00011673685730669004,0.0024630541871921183,1
ACC003913,10,10,6.145862800082065e-05,0.0,1
ACC004191,12,10,6.700916551879674e-05,0.0,1
ACC005032,8,13,4.2150071293874824e-05,0.004761904761904762,1
ACC006133,11,14,6.0920111464083e-05,0.0,1
ACC006522,13,9,0.0004797509040026253,0.0,1
ACC007729,11,12,5.5667952585013895e-05,0.003952569169960474,1
ACC008532,14,14,0.0001197782899728118,0.0026455026455026454,1
ACC008963,9,5,8.145149979004197e-05,0.0,1
ACC000079,10,4,5.1735585300901474e-05,0.0,1
ACC000394,11,9,7.94419096099879e-05,0.0,1
ACC001935,9,11,6.957484620606012e-05,0.005263157894736842,1
ACC005692,10,8,8.596673111758348e-05,0.0,1
ACC007495,10,11,7.066816217088932e-05,0.0,1
ACC000080,11,9,6.108996272144346e-05,0.0,1
ACC000639,10,11,5.148732182257656e-05,0.0,1
ACC000799,9,10,4.822739728970103e-05,0.0,1
ACC001575,10,5,5.05204873546532e-05,0.0,1
ACC003010,8,6,9.158538097526351e-05,0.0,1
ACC003781,8,8,0.0003037746170332675,0.0,1
ACC006459,6,9,4.72867780164113e-05,0.0,1
ACC008374,6,11,3.156729189740281e-05,0.007352941176470588,1
ACC008932,12,15,7.435247199643843e-05,0.002849002849002849,1
ACC000081,15,11,6.08269608200728e-05,0.0,1
ACC002848,15,13,6.311024357533652e-05,0.0,1
ACC002898,17,10,0.00011745435193632334,0.002849002849002849,1
ACC004003,10,8,7.072428880440523e-05,0.0,1
ACC004984,15,8,7.243562402768245e-05,0.0,1
ACC005136,13,13,6.595155665176318e-05,0.006153846153846154,1
ACC006056,15,7,0.0003566700936406716,0.0,1
ACC006491,8,13,4.7179698048479164e-05,0.0,1
ACC006651,13,14,8.16493064088819e-05,0.0,1
ACC007176,9,11,8.571612776748839e-05,0.010526315789473684,1
ACC008337,11,8,4.327171357815641e-05,0.0,1
